iteration,exploitability,nash_conv,actor_loss,average_lambda,mean_episode_length,mean_return_player0,mean_return_player1,wall_time_sec,scheduler_loss,gate_entropy,gate_regret_norm,gate_avg_utility,handoff_frozen_clusters,handoff_missing_clusters,gate_prob_actor,gate_prob_regret,gate_prob_ra,gate_prob_explore,gate_prob_cfr
177,2.375783239418465,4.75156647883693,-0.008302130631122649,0.0009960158495232463,4.3828125,0.75,-0.75,6.195561833039392,-779.2737634322223,0.03151316195726395,2.274615148703257,0.0027904251922639864,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
178,2.3757031714656884,4.751406342931377,-0.00362325461744001,0.0009960158495232463,4.2421875,-0.125,0.125,6.0961500410339795,-883.7538439669881,0.03151316195726395,2.2792279918988547,0.002899932306415091,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
179,2.3756251235027612,4.7512502470055225,-0.005236571297059648,0.0009960158495232463,4.453125,0.3828125,-0.3828125,6.312450124998577,-871.731202097943,0.03151316195726395,2.2768441438674927,0.002908369749851166,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
180,2.3755775984333365,4.751155196866673,-0.007520518186884129,0.0009960158495232463,4.28125,0.2109375,-0.2109375,6.128945250005927,-814.5790498552532,0.03151316195726395,2.3404441177845,0.00297739272355102,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
181,2.37561654973395,4.7512330994679,-0.004275426468723631,0.0009960158495232463,4.140625,-0.3515625,0.3515625,5.899927292019129,-778.3825703836837,0.03151316195726395,2.4875603020191193,0.002905426730042867,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
182,2.3754819853951763,4.750963970790353,-0.0036132004865704983,0.0009960158495232463,4.3359375,-0.09375,0.09375,6.118754375027493,-858.8928657548921,0.03151316195726395,2.5915334324042,0.0026375762487684065,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
183,2.375380067843768,4.750760135687536,-0.005483775902640011,0.0009960158495232463,4.2421875,0.4609375,-0.4609375,6.0772420419962145,-971.8654471910241,0.03151316195726395,2.538094033797582,0.0022150152653921396,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
184,2.375358262715086,4.750716525430172,-0.0005634950792659306,0.0009960158495232463,4.21875,-0.453125,0.453125,6.064429374993779,-690.1775404691696,0.03151316195726395,2.5004152158896127,0.0028785060664328435,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
185,2.3752370269066194,4.750474053813239,-0.007620537145907277,0.0009960158495232463,4.2578125,-0.078125,0.078125,6.102729707956314,-844.6699107703813,0.03151316195726395,2.4496619005997977,0.0031809086697952202,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
186,2.375002206119836,4.750004412239672,-0.0076428727566119625,0.0009960158495232463,4.3515625,-0.03125,0.03125,6.1912810420035385,-953.0856389811051,0.03151316195726395,2.4000378251075745,0.0031943254580255598,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
187,2.3749255333403445,4.749851066680689,-0.004584353087303387,0.0009960158495232463,4.140625,-0.09375,0.09375,5.875023583008442,-922.7086341668975,0.03151316195726395,2.5487632354100547,0.0028723460382025223,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
188,2.3748633920448343,4.749726784089669,-0.010411300125330189,0.0009960158495232463,4.03125,-0.0390625,0.0390625,5.763830333016813,-981.9400342555009,0.03151316195726395,2.6111787458260856,0.0026053547771880403,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
189,2.374836319516961,4.749672639033922,-0.0054992444912915096,0.0009960158495232463,4.1171875,-0.5859375,0.5859375,5.902286166034173,-871.2707866047998,0.03151316195726395,2.608778844277064,0.002871369222702924,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
190,2.374717379015122,4.749434758030244,0.0011830175668487808,0.0009960158495232463,4.3203125,-0.9140625,0.9140625,6.171652792021632,-1081.3533919939728,0.03151316195726395,2.58941388130188,0.003328840061537145,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
191,2.37455918818849,4.74911837637698,-0.004261745451379491,0.0009960158495232463,4.3828125,-0.25,0.25,6.24229495797772,-1277.2967283449495,0.03151316195726395,2.6077298124631247,0.0032253702053518887,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
192,2.374423503792981,4.748847007585962,-0.004190830903252949,0.0009960158495232463,4.25,-1.0546875,1.0546875,6.0584336669999175,-1318.899107386084,0.03151316195726395,2.5837953090667725,0.002799538441953094,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
193,2.374451697029266,4.748903394058532,-0.001831656645833959,0.0009960158495232463,4.2109375,-0.5703125,0.5703125,6.00028612499591,-1315.679681684179,0.03151316195726395,2.6866594652334848,0.002468296942727951,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
194,2.37437628881265,4.7487525776253,-0.002350668268546157,0.0009960158495232463,4.578125,0.2421875,-0.2421875,6.457825041026808,-1296.091291042725,0.03151316195726395,2.5716741482416787,0.002722912426785721,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
195,2.3742630472288337,4.7485260944576675,-0.005109694973617045,0.0009960158495232463,4.3359375,0.703125,-0.703125,6.231927916989662,-1223.893071580148,0.03151316195726395,2.5234187841415405,0.0030304845131468028,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
196,2.3741635185233303,4.748327037046661,-0.01337736801255172,0.0009960158495232463,4.2734375,0.359375,-0.359375,6.0860754160094075,-1112.5870595266003,0.03151316195726395,2.5446182688077292,0.0033264814264839515,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
197,2.3740792245034106,4.748158449006821,-0.004755801414085923,0.0009960158495232463,4.2890625,-0.4453125,0.4453125,6.146512707986403,-1458.2313317384007,0.03151316195726395,2.5091933210690818,0.003079213861686488,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
198,2.3738217336638687,4.7476434673277375,-0.005830217313723994,0.0009960158495232463,4.1328125,-0.3046875,0.3046875,5.950585167040117,-1464.587917529793,0.03151316195726395,2.5483168760935464,0.003285534323367756,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
199,2.373656892144628,4.747313784289256,-0.002481710621419203,0.0009960158495232463,4.3046875,-0.1015625,0.1015625,6.198460499988869,-1268.5214108814994,0.03151316195726395,2.60339218378067,0.0027399400278227404,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
200,2.3736277166699176,4.747255433339835,-0.0037971448789283595,0.0009960158495232463,4.3203125,-0.1953125,0.1953125,6.12136929098051,-1017.0830310507665,0.03151316195726395,2.6039840082327523,0.002923721012848546,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
201,2.3735926911617966,4.747185382323593,-0.004872064653446245,0.0009960158495232463,4.2578125,0.4921875,-0.4921875,6.067527417035308,-1128.0777570794482,0.03151316195726395,2.607844511667887,0.0032969692411531546,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
202,2.373409305013161,4.746818610026322,-0.006085417704163171,0.0009960158495232463,4.3984375,0.3515625,-0.3515625,6.2034902080195025,-1236.9787508793454,0.03151316195726395,2.628145605325699,0.0031554235489844964,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
203,2.373256618858141,4.746513237716282,-0.00609593480262412,0.0009960158495232463,4.203125,0.0546875,-0.0546875,6.0446946659940295,-1397.7001812945512,0.03151316195726395,2.703165461619695,0.0033214409437884265,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
204,2.3731639597222265,4.746327919444453,-0.0026740629149903184,0.0009960158495232463,4.3359375,-0.40625,0.40625,6.163537791988347,-1186.9291522258036,0.03151316195726395,2.720253715912501,0.0033674323252247027,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
205,2.373122683153298,4.746245366306596,-0.007516353051317587,0.0009960158495232463,4.2109375,-0.625,0.625,5.979497666005045,-1095.8213033180732,0.03151316195726395,2.7771249612172446,0.0033533288543973563,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
206,2.3730145502112823,4.7460291004225645,-0.0010813439548107843,0.0009960158495232463,4.25,0.359375,-0.359375,6.1125074999872595,-1335.709617546376,0.03151316195726395,2.757298549016317,0.0033144772654244057,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
207,2.3729464143644705,4.745892828728941,-0.0006175961171624971,0.0009960158495232463,4.1875,-0.203125,0.203125,5.9858347499975935,-1167.9508376637502,0.03151316195726395,2.725288768609365,0.003385758822939048,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
208,2.37280191159571,4.74560382319142,-0.008235307866400723,0.0009960158495232463,4.25,-0.8984375,0.8984375,6.090838374977466,-1358.46688589629,0.03151316195726395,2.770570089419683,0.003495483862934634,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
209,2.3726871708249497,4.7453743416498995,-0.008364898323439403,0.0009960158495232463,4.2890625,0.4453125,-0.4453125,6.302090750017669,-1629.3364710208498,0.03151316195726395,2.8659693400065103,0.0032853565468637194,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
210,2.3724629433892943,4.744925886778589,-0.0024877849608151807,0.0009960158495232463,4.296875,-0.3203125,0.3203125,6.158286084013525,-1306.9521944271435,0.03151316195726395,2.8027577499548593,0.0031795349592963853,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
211,2.3723726723173817,4.744745344634763,-0.013906235140667526,0.0009960158495232463,4.4296875,-0.0234375,0.0234375,6.312160542001948,-1297.7299776413663,0.03151316195726395,2.7391702234745026,0.0032865649360852935,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
212,2.372326184003726,4.744652368007452,-0.007027473494263259,0.0009960158495232463,4.4609375,-1.1015625,1.1015625,6.2856369580258615,-1388.2587499384704,0.03151316195726395,2.7699024279912314,0.0032825054513523355,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
213,2.3721178852834823,4.744235770566965,-0.006175629969349867,0.0009960158495232463,4.3359375,-0.2890625,0.2890625,6.187504542001989,-1612.5196858277193,0.03151316195726395,2.7594751516977944,0.003282614576164633,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
214,2.3720253432614946,4.744050686522989,-0.0019251512415636534,0.0009960158495232463,4.3203125,0.328125,-0.328125,6.1608973749680445,-1465.1921302250453,0.03151316195726395,2.8124985794226327,0.0030075246080135307,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
215,2.371912079202961,4.743824158405922,-0.003968236561432401,0.0009960158495232463,4.171875,0.7265625,-0.7265625,5.940484624996316,-1409.753405894233,0.03151316195726395,2.7836363216241202,0.003227538982173428,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
216,2.371762221677474,4.743524443354948,-0.0018935173596495247,0.0009960158495232463,4.3515625,-0.2265625,0.2265625,6.22398745798273,-1427.9229457913439,0.03151316195726395,2.781227628389994,0.0032262173317576526,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
217,2.3716741283531384,4.743348256706277,-0.0051604547713927935,0.0009960158495232463,4.1875,0.1640625,-0.1640625,6.004654708027374,-1214.9777330177933,0.03151316195726395,2.812044004599253,0.0032478027690861686,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
218,2.371579180542745,4.74315836108549,-0.005376681883272328,0.0009960158495232463,4.234375,0.2578125,-0.2578125,6.028422459028661,-1508.3456048859882,0.03151316195726395,2.76772470275561,0.002961952443001792,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
219,2.371549870452764,4.743099740905528,0.0019324961463037247,0.0009960158495232463,4.4375,-0.484375,0.484375,6.354460250004195,-1439.2433631638405,0.03151316195726395,2.73728483915329,0.003004301948143014,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
220,2.3715908610934644,4.743181722186929,-0.007833227637156482,0.0009960158495232463,4.3203125,0.1171875,-0.1171875,6.12662499997532,-1283.26291056007,0.03151316195726395,2.7539919217427573,0.003167106105441538,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
221,2.3716401377941314,4.743280275588263,-0.0072648549570256725,0.0009960158495232463,4.2734375,-0.109375,0.109375,6.128757541009691,-1674.2718616883105,0.03151316195726395,2.7884787817796073,0.0029009529231795264,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
222,2.3716198319184714,4.743239663836943,-0.0031843279253881765,0.0009960158495232463,4.3203125,-0.15625,0.15625,6.16048908297671,-1548.3350135016829,0.03151316195726395,2.7752578457196555,0.0033191361192924282,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
223,2.371560479305648,4.743120958611296,-0.006036995066969473,0.0009960158495232463,4.15625,-0.7578125,0.7578125,6.034945167019032,-1442.431121263289,0.03151316195726395,2.7928526302178702,0.0033531574542090916,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
224,2.3714735024969094,4.742947004993819,-0.007132447215562002,0.0009960158495232463,4.296875,-0.3984375,0.3984375,6.149926041951403,-1778.6263354648243,0.03151316195726395,2.777279237906138,0.0030977271283821515,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
225,2.371262024718039,4.742524049436078,-0.005132262474244475,0.0009960158495232463,4.265625,-0.0859375,0.0859375,6.080766499973834,-1820.7208078614958,0.03151316195726395,2.905876805384954,0.002906771784182638,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
226,2.371139837416134,4.742279674832268,-0.008068691951639341,0.0009960158495232463,4.171875,0.40625,-0.40625,6.036160375049803,-1725.1575807810723,0.03151316195726395,2.9478226602077484,0.003021828043832405,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
227,2.3710207182216143,4.742041436443229,-0.001181928655551335,0.0009960158495232463,4.3125,0.4375,-0.4375,6.135843332973309,-2168.2613024124203,0.03151316195726395,2.883799841006597,0.003232977343335127,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
228,2.37078368571263,4.74156737142526,-0.007635377568133798,0.0009960158495232463,4.296875,-0.7890625,0.7890625,6.137894332990982,-1893.2402737998962,0.03151316195726395,2.9035557905832925,0.0034121887171446965,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
229,2.3706398772201256,4.741279754440251,-0.01058556997660002,0.0009960158495232463,4.3203125,0.8984375,-0.8984375,6.164526833046693,-1797.6049577254282,0.03151316195726395,2.910042862097422,0.003521230144542642,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
230,2.3705605908799154,4.741121181759831,-0.006940974449520303,0.0009960158495232463,4.3359375,-0.0234375,0.0234375,6.156538709008601,-1793.28965097204,0.03151316195726395,2.9233782589435577,0.0033777932840166613,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
231,2.370472201096543,4.740944402193086,-0.0038970394345526223,0.0009960158495232463,4.5078125,0.78125,-0.78125,6.38117870799033,-1774.5785988389516,0.03151316195726395,3.000998626152674,0.003351175956292233,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
232,2.3703828169967514,4.740765633993503,-0.00601050378215382,0.0009960158495232463,4.4140625,-0.703125,0.703125,6.346697582979687,-2193.4187386554954,0.03151316195726395,2.9881788889567056,0.003239438713838657,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
233,2.370345740393484,4.740691480786968,-0.004900747985467698,0.0009960158495232463,4.3515625,0.046875,-0.046875,6.1860495419823565,-2305.1140020291723,0.03151316195726395,2.9759402175744376,0.0030760505554402093,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
234,2.3703325029710234,4.740665005942047,-0.004574814279901316,0.0009960158495232463,4.453125,-0.3046875,0.3046875,6.374909000005573,-2158.5272716622603,0.03151316195726395,2.9583197434743247,0.003285223448377413,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
235,2.370292274409336,4.740584548818672,-0.008685986034351613,0.0009960158495232463,4.3203125,-0.578125,0.578125,6.197946749976836,-2013.0853428521596,0.03151316195726395,2.9921536246935525,0.003389994570170529,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
236,2.370253443014905,4.74050688602981,-0.002855078445283239,0.0009960158495232463,4.5390625,0.015625,-0.015625,6.47686579101719,-2239.924188482577,0.03151316195726395,2.983674188454946,0.003534470068795296,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
237,2.3702260120624983,4.7404520241249966,-0.004466053334044858,0.0009960158495232463,4.3671875,-0.3671875,0.3671875,6.273192125023343,-2461.325597752825,0.03151316195726395,2.9861390690008798,0.0032691291359393895,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
238,2.370239984686592,4.740479969373184,-0.008720821517628227,0.0009960158495232463,4.3671875,-0.3046875,0.3046875,6.306255457981024,-2241.9889511251704,0.03151316195726395,2.959695746501287,0.003097532974303855,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
239,2.3701783032098236,4.740356606419647,-0.00738678225826808,0.0009960158495232463,4.2734375,0.4296875,-0.4296875,6.129317624960095,-1376.880446317209,0.03151316195726395,2.9511298537254333,0.0030227171334142136,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
240,2.370048909203182,4.740097818406364,-0.008259988377778138,0.0009960158495232463,4.2734375,0.0,0.0,6.14270020800177,-1652.903650963764,0.03151316195726395,2.9684661825497947,0.0032976053795816065,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
241,2.3698250498425333,4.739650099685067,-0.007995147741448301,0.0009960158495232463,4.3671875,-0.2265625,0.2265625,6.212219709006604,-2007.3021303152996,0.03151316195726395,2.9842407405376434,0.0031450857495656237,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
242,2.369688471753505,4.73937694350701,-0.004445975722121538,0.0009960158495232463,4.5859375,0.171875,-0.171875,6.555636917008087,-2439.903762144774,0.03151316195726395,2.9817954897880554,0.0031373924612125847,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
243,2.3696109853240177,4.739221970648035,-0.00765768648964029,0.0009960158495232463,4.2421875,-0.625,0.625,6.07722245901823,-2383.1106444687257,0.03151316195726395,3.011130710442861,0.003008285248749113,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
244,2.369561829163265,4.73912365832653,-0.005470582733088979,0.0009960158495232463,4.421875,-0.0234375,0.0234375,6.2694377500447445,-2710.4819038074347,0.03151316195726395,3.0102230608463287,0.002989036545235043,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
245,2.369512008619946,4.739024017239892,-0.006410213136948728,0.0009960158495232463,4.484375,-0.03125,0.03125,6.399316290975548,-2542.5740811617115,0.03151316195726395,2.9699465731779733,0.002766061583921934,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
246,2.3694797270108467,4.7389594540216935,-0.00876253812278848,0.0009960158495232463,4.359375,-0.140625,0.140625,6.225733792001847,-2551.996653416678,0.03151316195726395,3.0169784327348075,0.0029902031674282625,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
247,2.369393740535795,4.73878748107159,-0.008929466300383281,0.0009960158495232463,4.3828125,0.6015625,-0.6015625,6.228568249964155,-2337.031112398906,0.03151316195726395,2.9711037278175354,0.0032109845293841013,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
248,2.3693504992881147,4.738700998576229,-0.007699729660158345,0.0009960158495232463,4.5078125,-0.234375,0.234375,6.458657583978493,-2130.551802874851,0.03151316195726395,2.951009511947632,0.0033626435130524137,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
249,2.3693411921697463,4.7386823843394925,-0.009934324150354383,0.0009960158495232463,4.4140625,0.609375,-0.609375,6.263781207962893,-1948.504506777873,0.03151316195726395,3.007294237613678,0.0034470114236076674,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
250,2.369332426655254,4.738664853310508,-0.0068914232411938035,0.0009960158495232463,4.3046875,-0.4375,0.4375,6.218329708033707,-1933.3983693166133,0.03151316195726395,3.0008817116419473,0.0032257126877084374,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
251,2.369337897536208,4.738675795072416,-0.004421500170067516,0.0009960158495232463,4.375,-0.234375,0.234375,6.194977083010599,-2323.394634335382,0.03151316195726395,3.029531568288803,0.003264956525526941,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
252,2.369338490264136,4.738676980528272,-0.019826796114133224,0.0009960158495232463,4.375,-0.765625,0.765625,6.19368108297931,-2486.7329870394296,0.03151316195726395,3.076407184203466,0.0029998945052890726,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
253,2.369446687762853,4.738893375525706,-0.008661446994838715,0.0009960158495232463,4.3515625,0.21875,-0.21875,6.211338834022172,-2689.791653090362,0.03151316195726395,3.051118423541387,0.0029682352712067464,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
254,2.3695280248164607,4.7390560496329215,-0.016521949676590438,0.0009960158495232463,4.4140625,0.0234375,-0.0234375,6.255390292033553,-2694.568556270768,0.03151316195726395,3.049887498219808,0.003557071841593521,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
255,2.3695524195363897,4.7391048390727795,-0.00590862009620863,0.0009960158495232463,4.5625,-0.6953125,0.6953125,6.4450777499587275,-2854.244206226035,0.03151316195726395,3.0490139027436576,0.0036204628801594176,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
256,2.369589275522475,4.73917855104495,-0.013139441759391914,0.0009960158495232463,4.5546875,-0.0234375,0.0234375,6.516213291033637,-2895.6352559084753,0.03151316195726395,2.981947044531504,0.003431029103618736,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
257,2.3696942664118694,4.739388532823739,-0.009336965233743461,0.0009960158495232463,4.5859375,1.2421875,-1.2421875,6.54614395799581,-2270.137679787267,0.03151316195726395,2.9826340079307556,0.0033465721256410084,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
258,2.369787240465266,4.739574480930532,-0.004301582816440355,0.0009960158495232463,4.40625,0.1796875,-0.1796875,6.317077082989272,-1913.0025392829948,0.03151316195726395,3.023395836353302,0.0038165846296275654,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
259,2.3698835404992478,4.7397670809984955,-0.0070013334770511046,0.0009960158495232463,4.203125,-0.1328125,0.1328125,6.032655332994182,-2087.5228731517013,0.03151316195726395,3.039476841688156,0.0037617323105223477,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
260,2.369984767041197,4.739969534082394,-0.009309353981858216,0.0009960158495232463,4.59375,0.078125,-0.078125,6.522608582978137,-2190.980788127095,0.03151316195726395,2.988256593545278,0.003542528924299404,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
261,2.3701139666818403,4.7402279333636805,-0.009872950849432635,0.0009960158495232463,4.703125,-0.0390625,0.0390625,6.699098375043832,-3385.554003902448,0.03151316195726395,2.9448491632938385,0.003204650373542487,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
262,2.3702189078739764,4.740437815747953,-0.004301630898490671,0.0009960158495232463,4.4296875,-0.4140625,0.4140625,6.288670375011861,-3673.7256030094477,0.03151316195726395,2.9954441686471305,0.003284653528377627,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
263,2.3704257570560214,4.740851514112043,-0.008506026873310315,0.0009960158495232463,4.34375,-0.4453125,0.4453125,6.132096792047378,-3072.081656480007,0.03151316195726395,3.1558151046435037,0.0035476267209257153,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
264,2.3705597622499086,4.741119524499817,-0.007660967582921717,0.0009960158495232463,4.3984375,-0.078125,0.078125,6.272705707990099,-3178.3413137635794,0.03151316195726395,3.143651008605957,0.003427901753335997,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
