run_id,game,policy,backend,device,iteration,exploitability,nash_conv,scheduler_loss
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,93,2.376188016489763,4.752376032979526,-62.62318583552757
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,94,2.376223848714461,4.752447697428922,-56.07965577076088
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,95,2.376497073135063,4.752994146270126,-60.53006304413315
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,96,2.376557039245559,4.753114078491118,-76.48332499344997
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,97,2.3764897591859144,4.752979518371829,-64.84723056682105
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,98,2.376623908091135,4.75324781618227,-102.10190540700296
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,99,2.3767623618272298,4.7535247236544595,-87.48313846250079
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,100,2.376895911867834,4.753791823735668,-99.00959208811643
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,101,2.3769164649835526,4.753832929967105,-108.59638651323053
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,102,2.377241375204439,4.754482750408878,-103.78074057512265
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,103,2.3773352912765118,4.7546705825530236,-80.66358338971129
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,104,2.377397395975404,4.754794791950808,-75.61724041808735
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,105,2.377451189233997,4.754902378467994,-131.0555471896673
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,106,2.377422123414523,4.754844246829046,-92.96905552479438
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,107,2.3776176418759993,4.755235283751999,-119.26441595947968
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,108,2.3777532080278627,4.755506416055725,-122.48473240771969
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,109,2.3778243374981267,4.755648674996253,-95.69383209867074
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,110,2.3779147547772923,4.755829509554585,-166.25959394825256
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,111,2.3780493465712067,4.756098693142413,-127.37239008504086
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,112,2.3781123328000673,4.756224665600135,-131.91283476907944
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,113,2.3780117985515385,4.756023597103077,-125.61392353227227
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,114,2.3778569219760692,4.7557138439521385,-128.3070114529622
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,115,2.3777778245004573,4.7555556490009145,-97.26902689585704
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,116,2.3776710888614874,4.755342177722975,-121.30607259700884
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,117,2.37770715336005,4.7554143067201,-148.71790423247091
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,118,2.377713810798793,4.755427621597586,-130.2201324637993
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,119,2.3776271493017314,4.755254298603463,-198.99370412926638
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,120,2.377786893049545,4.75557378609909,-182.50106810562775
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,121,2.377811278575701,4.755622557151402,-194.8975578225061
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,122,2.377912097485538,4.755824194971076,-178.63357774515188
leduc_poker_neural_tabular_seed0_iter500_epi128_backendrust_devicecpu_20251019_171716,leduc_poker,neural_tabular,rust,cpu,123,2.377873418907485,4.75574683781497,-153.59166871361705
